"24 de abril","Combined Print & E-Book Nonfiction","3","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","85","Autoayuda"
"24 de abril","Combined Print & E-Book Nonfiction","4","Brianna Madia","NOWHERE FOR VERY LONG","1","Autobiografía"
"24 de abril","Combined Print & E-Book Nonfiction","5","Suleika Jaouad","BETWEEN TWO KINGDOMS","5","Autobiografía"
"24 de abril","Combined Print & E-Book Nonfiction","6","Richard Overy","BLOOD AND RUINS","1","Historia"
"24 de abril","Combined Print & E-Book Nonfiction","7","Dave Grohl","THE STORYTELLER","22","Autobiografía"
"24 de abril","Combined Print & E-Book Nonfiction","8","Michelle Zauner","CRYING IN H MART","28","Autobiografía"
"24 de abril","Combined Print & E-Book Nonfiction","9","Natalie Haynes","PANDORA'S JAR","2","Historia"
"24 de abril","Combined Print & E-Book Nonfiction","10","Nikole Hannah-Jones","THE 1619 PROJECT","21","Historia"
"24 de abril","Combined Print & E-Book Nonfiction","11","Tara Westover ","EDUCATED","136","Autobiografía"
"24 de abril","Combined Print & E-Book Nonfiction","12","Erik Larson","THE SPLENDID AND THE VILE","41","Política"
"24 de abril","Combined Print & E-Book Nonfiction","13","Bell Hooks","ALL ABOUT LOVE","17","Autoayuda"
"24 de abril","Combined Print & E-Book Nonfiction","14","Robin Wall Kimmerer","BRAIDING SWEETGRASS","35","Autoayuda"
"24 de abril","Combined Print & E-Book Nonfiction","15","William P. Barr","ONE DAMN THING AFTER ANOTHER","5","Política"
"1 de mayo","Combined Print & E-Book Fiction","1","John Sandford","THE INVESTIGATOR","1","Misterio"
"1 de mayo","Combined Print & E-Book Fiction","2","Colleen Hoover","IT ENDS WITH US","44","Romance"
"1 de mayo","Combined Print & E-Book Fiction","3","delia Owens","WHERE THE CRAWDADS SING","156","Thriller"
"1 de mayo","Combined Print & E-Book Fiction","4","Colleen Hoover","VERITY","19","Thriller"
"1 de mayo","Combined Print & E-Book Fiction","5","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","42","Romance"
"1 de mayo","Combined Print & E-Book Fiction","6","Dolly Parton and James Patterson","RUN, ROSE, RUN","6","Drama"
"1 de mayo","Combined Print & E-Book Fiction","7","Anne Hillerman","THE SACRED BRIDGE","1","Misterio"
"1 de mayo","Combined Print & E-Book Fiction","8","Colleen Hoover","UGLY LOVE","14","Romance"
"1 de mayo","Combined Print & E-Book Fiction","9","Julia Quinn","THE VISCOUNT WHO LOVED ME","14","Romance"
"1 de mayo","Combined Print & E-Book Fiction","10","Emily St. Mandel","SEA OF TRANQUILITY","2","Ciencia Ficción"
"1 de mayo","Combined Print & E-Book Fiction","11","Lisa Scottoline","WHAT HAPPENED TO THE BENNETTS","3","Thriller"
"1 de mayo","Combined Print & E-Book Fiction","12","Julia Quinn","THE DUKE AND I","18","Romance"
"1 de mayo","Combined Print & E-Book Fiction","13","Colleen Hoover","NOVEMBER 9","7","Romance"
"1 de mayo","Combined Print & E-Book Fiction","14","Lucy Foley","THE PARIS APARTMENT","8","Thriller"
"1 de mayo","Combined Print & E-Book Fiction","15","Ali Hazelwood","THE LOVE HYPOTHESIS","20","Romance"
"1 de mayo","Combined Print & E-Book Nonfiction","1","  Bill Browder","FREEZING ORDER","1","Política"
"1 de mayo","Combined Print & E-Book Nonfiction","2","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","86","Autoayuda"
"1 de mayo","Combined Print & E-Book Nonfiction","3","Molly Shannon with Sean Wilsey","HELLO, MOLLY!","1","Autobiografía"
"1 de mayo","Combined Print & E-Book Nonfiction","4","Delia Ephron","LEFT ON TENTH","1","Autobiografía"
"1 de mayo","Combined Print & E-Book Nonfiction","5","Susan Cain","BITTERSWEET","2","Autoayuda"
"1 de mayo","Combined Print & E-Book Nonfiction","6","David Mamet","RECESSIONAL","2","Ensayo"
"1 de mayo","Combined Print & E-Book Nonfiction","7","Bill Browder ","RED NOTICE","3","Política"
"1 de mayo","Combined Print & E-Book Nonfiction","8","Michelle Zauner","CRYING IN H MART","29","Autobiografía"
"1 de mayo","Combined Print & E-Book Nonfiction","9"," Wil Wheaton","STILL JUST A GEEK","1","Autobiografía"
"1 de mayo","Combined Print & E-Book Nonfiction","10","Natalie Haynes","PANDORA'S JAR","3","Historia"
"1 de mayo","Combined Print & E-Book Nonfiction","11","Dave Grohl","THE STORYTELLER","23","Autobiografía"
"1 de mayo","Combined Print & E-Book Nonfiction","12","Matthew McConaughey","GREENLIGHTS","60","Autobiografía"
"1 de mayo","Combined Print & E-Book Nonfiction","13","Bell Hooks","ALL ABOUT LOVE","18","Autoayuda"
"1 de mayo","Combined Print & E-Book Nonfiction","14","Nikole Hannah-Jones","THE 1619 PROJECT","22","Historia"
"1 de mayo","Combined Print & E-Book Nonfiction","15","Erik Larson","THE SPLENDID AND THE VILE","42","Política"
"8 de mayo","Combined Print & E-Book Fiction","1","David Baldacci","DREAM TOWN","1","Misterio"
"8 de mayo","Combined Print & E-Book Fiction","2","Danielle Steel","BEAUTIFUL","1","Drama"
"8 de mayo","Combined Print & E-Book Fiction","3","Colleen Hoover","IT ENDS WITH US","45","Romance"
"8 de mayo","Combined Print & E-Book Fiction","4","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","43","Romance"
"8 de mayo","Combined Print & E-Book Fiction","5","delia Owens","WHERE THE CRAWDADS SING","157","Thriller"
"8 de mayo","Combined Print & E-Book Fiction","6","James Rollins","KINGDOM OF BONES","1","Fantasia"
"8 de mayo","Combined Print & E-Book Fiction","7","Colleen Hoover","VERITY","20","Thriller"
"8 de mayo","Combined Print & E-Book Fiction","8","James Patterson and J.D. Barker","DEATH OF THE BLACK WIDOW","1","Thriller"
"8 de mayo","Combined Print & E-Book Fiction","9","John Sandford","THE INVESTIGATOR","2","Misterio"
"8 de mayo","Combined Print & E-Book Fiction","10","Dolly Parton and James Patterson","RUN, ROSE, RUN","7","Drama"
"8 de mayo","Combined Print & E-Book Fiction","11","Colleen Hoover","UGLY LOVE","15","Romance"
"8 de mayo","Combined Print & E-Book Fiction","12","Emily St. Mandel","SEA OF TRANQUILITY","3","Ciencia Ficción"
"8 de mayo","Combined Print & E-Book Fiction","13"," Abby Jimenez","PART OF YOUR WORLD","1","Romance"
"8 de mayo","Combined Print & E-Book Fiction","14","Lucy Foley","THE PARIS APARTMENT","9","Thriller"
"8 de mayo","Combined Print & E-Book Fiction","15","Lisa Scottoline","WHAT HAPPENED TO THE BENNETTS","4","Thriller"
"8 de mayo","Combined Print & E-Book Nonfiction","1","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","87","Autoayuda"
"8 de mayo","Combined Print & E-Book Nonfiction","2","Bill Browder ","FREEZING ORDER","2","Política"
"8 de mayo","Combined Print & E-Book Nonfiction","3","Randy Rainbow","PLAYING WITH MYSELF","1","Autobiografía"
"8 de mayo","Combined Print & E-Book Nonfiction","4","Molly Shannon with Sean Wilsey","HELLO, MOLLY!","2","Autobiografía"
"8 de mayo","Combined Print & E-Book Nonfiction","5","Delia Ephron","LEFT ON TENTH","2","Autobiografía"
"8 de mayo","Combined Print & E-Book Nonfiction","6","Michelle Zauner","CRYING IN H MART","30","Autobiografía"
"8 de mayo","Combined Print & E-Book Nonfiction","7","Robin Wall Kimmerer","BRAIDING SWEETGRASS","36","Autoayuda"
"8 de mayo","Combined Print & E-Book Nonfiction","8","Bell Hooks","ALL ABOUT LOVE","19","Autoayuda"
"8 de mayo","Combined Print & E-Book Nonfiction","9","Susan Cain","BITTERSWEET","3","Autoayuda"
"8 de mayo","Combined Print & E-Book Nonfiction","10","Natalie Haynes","PANDORA'S JAR","4","Historia"
"8 de mayo","Combined Print & E-Book Nonfiction","11","Bill Browder ","RED NOTICE","4","Política"
"8 de mayo","Combined Print & E-Book Nonfiction","12","Nikole Hannah-Jones","THE 1619 PROJECT","23","Historia"
"8 de mayo","Combined Print & E-Book Nonfiction","13","Dave Grohl","THE STORYTELLER","24","Autobiografía"
"8 de mayo","Combined Print & E-Book Nonfiction","14","Matthew McConaughey","GREENLIGHTS","61","Autobiografía"
"8 de mayo","Combined Print & E-Book Nonfiction","15","Arthur C. Brooks","FROM STRENGTH TO STRENGTH","6","Autoayuda"
"22 de mayo","Combined Print & E-Book Fiction","1","Emily Henry","BOOK LOVERS","1","Romance"
"22 de mayo","Combined Print & E-Book Fiction","2","James Patterson and Maxine Paetro","22 SECONDS","1","Thriller"
"22 de mayo","Combined Print & E-Book Fiction","3","Colleen Hoover","IT ENDS WITH US","47","Romance"
"22 de mayo","Combined Print & E-Book Fiction","4","delia Owens","WHERE THE CRAWDADS SING","159","Thriller"
"22 de mayo","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","22","Thriller"
"22 de mayo","Combined Print & E-Book Fiction","6","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","45","Romance"
"22 de mayo","Combined Print & E-Book Fiction","7","Holly Black ","BOOK OF THE NIGHT","1","Fantasia"
"22 de mayo","Combined Print & E-Book Fiction","8","Mary Kay Andrews","THE HOMEWRECKERS","1","Romance"
"22 de mayo","Combined Print & E-Book Fiction","9","David Baldacci","DREAM TOWN","3","Misterio"
"22 de mayo","Combined Print & E-Book Fiction","10","Dolly Parton and James Patterson","RUN, ROSE, RUN","9","Drama"
"22 de mayo","Combined Print & E-Book Fiction","11","Colleen Hoover","UGLY LOVE","17","Romance"
"22 de mayo","Combined Print & E-Book Fiction","12"," Lee Child and Andrew Child","BETTER OFF DEAD","6","Thriller"
"22 de mayo","Combined Print & E-Book Fiction","13","Kim Michele Richardson","THE BOOK WOMAN'S DAUGHTER","1","Drama"
"22 de mayo","Combined Print & E-Book Fiction","14","John Sandford","THE INVESTIGATOR","4","Misterio"
"22 de mayo","Combined Print & E-Book Fiction","15","Emily Henry","PEOPLE WE MEET ON VACATION","24","Romance"
"22 de mayo","Combined Print & E-Book Nonfiction","1"," Bill O'Reilly and Martin Dugard","KILLING THE KILLERS","1","Historia"
"22 de mayo","Combined Print & E-Book Nonfiction","2","Viola Davis","FINDING ME","2","Autobiografía"
"22 de mayo","Combined Print & E-Book Nonfiction","3","onathan Martin and Alexander Burns","THIS WILL NOT PASS","1","Historia"
"22 de mayo","Combined Print & E-Book Nonfiction","4","Tina Brown","THE PALACE PAPERS","2","Biografía"
"22 de mayo","Combined Print & E-Book Nonfiction","5","Jennifer Grey","OUT OF THE CORNER","1","Autobiografía"
"22 de mayo","Combined Print & E-Book Nonfiction","6","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","89","Autoayuda"
"22 de mayo","Combined Print & E-Book Nonfiction","7","Jon Krakauer","UNDER THE BANNER OF HEAVEN","2","Crimen"
"22 de mayo","Combined Print & E-Book Nonfiction","8","Paul Holes","UNMASKED","2","Crimen"
"22 de mayo","Combined Print & E-Book Nonfiction","9","Michelle Zauner","CRYING IN H MART","32","Autobiografía"
"22 de mayo","Combined Print & E-Book Nonfiction","10","Robin Wall Kimmerer","BRAIDING SWEETGRASS","38","Autoayuda"
"22 de mayo","Combined Print & E-Book Nonfiction","11","Bill Browder ","FREEZING ORDER","4","Política"
"22 de mayo","Combined Print & E-Book Nonfiction","12","Amy Odell","ANNA","1","Biografía"
"22 de mayo","Combined Print & E-Book Nonfiction","13","Tyrus","JUST TYRUS","2","Autobiografía"
"22 de mayo","Combined Print & E-Book Nonfiction","14","Bruce D. Perry and Oprah Winfrey","WHAT HAPPENED TO YOU","24","Autoayuda"
"22 de mayo","Combined Print & E-Book Nonfiction","15","Jessi Klein","I'LL SHOW MYSELF OUT","2","Ensayo"
"29 de mayo","Combined Print & E-Book Fiction","1","Emily Henry","BOOK LOVERS","2","Romance"
"29 de mayo","Combined Print & E-Book Fiction","2","Colleen Hoover","IT ENDS WITH US","48","Romance"
"29 de mayo","Combined Print & E-Book Fiction","3","James Patterson and Maxine Paetro","22 SECONDS","2","Thriller"
"29 de mayo","Combined Print & E-Book Fiction","4","Jennifer Weiner","THE SUMMER PLACE","1","Romance"
"29 de mayo","Combined Print & E-Book Fiction","5","delia Owens","WHERE THE CRAWDADS SING","160","Thriller"
"29 de mayo","Combined Print & E-Book Fiction","6","Colleen Hoover","VERITY","23","Thriller"
"29 de mayo","Combined Print & E-Book Fiction","7","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","46","Romance"
"29 de mayo","Combined Print & E-Book Fiction","8","Lee Child and Andrew Child","BETTER OFF DEAD","7","Thriller"
"29 de mayo","Combined Print & E-Book Fiction","9","Colleen Hoover","UGLY LOVE","18","Romance"
"29 de mayo","Combined Print & E-Book Fiction","10","David Baldacci","DREAM TOWN","4","Misterio"
"29 de mayo","Combined Print & E-Book Fiction","11","Chris Bohjalian","THE LIONESS","1","Thriller"
"29 de mayo","Combined Print & E-Book Fiction","12","Dolly Parton and James Patterson","RUN, ROSE, RUN","10","Drama"
"29 de mayo","Combined Print & E-Book Fiction","13","Emily Henry","PEOPLE WE MEET ON VACATION","25","Romance"
"29 de mayo","Combined Print & E-Book Fiction","14","Colleen Hoover","NOVEMBER 9","9","Romance"
"29 de mayo","Combined Print & E-Book Fiction","15","Ali Hazelwood","THE LOVE HYPOTHESIS","21","Romance"
"29 de mayo","Combined Print & E-Book Nonfiction","1","Bill O'Reilly and Martin Dugard","KILLING THE KILLERS","2","Historia"
"29 de mayo","Combined Print & E-Book Nonfiction","2","Viola Davis","FINDING ME","3","Autobiografía"
"29 de mayo","Combined Print & E-Book Nonfiction","3","Mark T. Esper","A SACRED OATH","1","Política"
"29 de mayo","Combined Print & E-Book Nonfiction","4","Lily Ebert and Dov Forman","LILY'S PROMISE","1","Autobiografía"
"29 de mayo","Combined Print & E-Book Nonfiction","5","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","90","Autoayuda"
"29 de mayo","Combined Print & E-Book Nonfiction","6","Tina Brown","THE PALACE PAPERS","3","Biografía"
"29 de mayo","Combined Print & E-Book Nonfiction","7","Jonathan Martin and Alexander Burns","THIS WILL NOT PASS","2","Política"
"29 de mayo","Combined Print & E-Book Nonfiction","8","Vaclav Smil","HOW THE WORLD REALLY WORKS","1","Ensayo"
"29 de mayo","Combined Print & E-Book Nonfiction","9","Jennifer Grey","OUT OF THE CORNER","2","Autobiografía"
"29 de mayo","Combined Print & E-Book Nonfiction","10","Ali Wentworth","ALI'S WELL THAT ENDS WELL","1","Autobiografía"
"29 de mayo","Combined Print & E-Book Nonfiction","11","Tara Westover ","EDUCATED","137","Autobiografía"
"29 de mayo","Combined Print & E-Book Nonfiction","12","Melissa Gilbert","BACK TO THE PRAIRIE","1","Autobiografía"
"29 de mayo","Combined Print & E-Book Nonfiction","13","David Gergen","HEARTS TOUCHED WITH FIRE","1","Política"
"29 de mayo","Combined Print & E-Book Nonfiction","14","Michelle Zauner","CRYING IN H MART","33","Autobiografía"
"29 de mayo","Combined Print & E-Book Nonfiction","15","Jon Krakauer","UNDER THE BANNER OF HEAVEN","3","Crimen"
"5 de junio","Combined Print & E-Book Fiction","1","Jack Carr","IN THE BLOOD","1","Thriller"
"5 de junio","Combined Print & E-Book Fiction","2","Emily Henry","BOOK LOVERS","3","Romance"
"5 de junio","Combined Print & E-Book Fiction","3","Colleen Hoover","IT ENDS WITH US","49","Romance"
"5 de junio","Combined Print & E-Book Fiction","4","delia Owens","WHERE THE CRAWDADS SING","161","Thriller"
"5 de junio","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","24","Thriller"
"5 de junio","Combined Print & E-Book Fiction","6","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","47","Romance"
"5 de junio","Combined Print & E-Book Fiction","7","Colleen Hoover","UGLY LOVE","19","Romance"
"5 de junio","Combined Print & E-Book Fiction","8","James Patterson and Maxine Paetro","22 SECONDS","3","Thriller"
"5 de junio","Combined Print & E-Book Fiction","9","Emma Straub","THIS TIME TOMORROW","1","Ciencia Ficción"
"5 de junio","Combined Print & E-Book Fiction","10","Emily Henry","PEOPLE WE MEET ON VACATION","26","Romance"
"5 de junio","Combined Print & E-Book Fiction","11"," Christina Lauren","SOMETHING WILDER","1","Romance"
"5 de junio","Combined Print & E-Book Fiction","12","David Baldacci","DREAM TOWN","5","Misterio"
"5 de junio","Combined Print & E-Book Fiction","13","Jennifer Weiner","THE SUMMER PLACE","2","Romance"
"5 de junio","Combined Print & E-Book Fiction","14","Taylor Jenkins Reid","MALIBU RISING","14","Romance"
"5 de junio","Combined Print & E-Book Fiction","15","Lee Child and Andrew Child","BETTER OFF DEAD","8","Thriller"
"5 de junio","Combined Print & E-Book Nonfiction","1","Jenna Fischer and Angela Kinsey","THE OFFICE BFFS","1","Autobiografía"
"5 de junio","Combined Print & E-Book Nonfiction","2"," Alan Shipnuck","PHIL","1","Biografía"
"5 de junio","Combined Print & E-Book Nonfiction","3","Bill O'Reilly and Martin Dugard","KILLING THE KILLERS","3","Historia"
"5 de junio","Combined Print & E-Book Nonfiction","4","Candice Millard","RIVER OF THE GODS","1","Historia"
"5 de junio","Combined Print & E-Book Nonfiction","5","Viola Davis","FINDING ME","4","Autobiografía"
"5 de junio","Combined Print & E-Book Nonfiction","6","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","91","Autoayuda"
"5 de junio","Combined Print & E-Book Nonfiction","7","Selma Blair","MEAN BABY","1","Autobiografía"
"5 de junio","Combined Print & E-Book Nonfiction","8","Tina Brown","THE PALACE PAPERS","4","Biografía"
"5 de junio","Combined Print & E-Book Nonfiction","9","Jonathan Martin and Alexander Burns","THIS WILL NOT PASS","3","Política"
"5 de junio","Combined Print & E-Book Nonfiction","10"," Simu Liu","WE WERE DREAMERS","1","Autobiografía"
"5 de junio","Combined Print & E-Book Nonfiction","11","Robin Wall Kimmerer","BRAIDING SWEETGRASS","39","Autoayuda"
"5 de junio","Combined Print & E-Book Nonfiction","12","Mark T. Esper","A SACRED OATH","2","Política"
"5 de junio","Combined Print & E-Book Nonfiction","13","Jon Krakauer","UNDER THE BANNER OF HEAVEN","4","Crimen"
"5 de junio","Combined Print & E-Book Nonfiction","14","Michelle Zauner","CRYING IN H MART","34","Autobiografía"
"5 de junio","Combined Print & E-Book Nonfiction","15","Ian Bremmer","THE POWER OF CRISIS","1","Ensayo"
"12 de junio","Combined Print & E-Book Fiction","1","Nora Roberts","NIGHTWORK","1","Romance"
"12 de junio","Combined Print & E-Book Fiction","2","delia Owens","WHERE THE CRAWDADS SING","162","Thriller"
"12 de junio","Combined Print & E-Book Fiction","3","Colleen Hoover","IT ENDS WITH US","50","Romance"
"12 de junio","Combined Print & E-Book Fiction","4","Emily Henry","BOOK LOVERS","4","Romance"
"12 de junio","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","25","Thriller"
"12 de junio","Combined Print & E-Book Fiction","6","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","48","Romance"
"12 de junio","Combined Print & E-Book Fiction","7","Colleen Hoover","UGLY LOVE","20","Romance"
"12 de junio","Combined Print & E-Book Fiction","8","Graham Brown","CLIVE CUSSLER'S DARK VECTOR","1","Misterio"
"12 de junio","Combined Print & E-Book Fiction","9","Emily Henry","PEOPLE WE MEET ON VACATION","27","Romance"
"12 de junio","Combined Print & E-Book Fiction","10","Colleen Hoover","NOVEMBER 9","10","Romance"
"12 de junio","Combined Print & E-Book Fiction","11","James Patterson and Maxine Paetro","22 SECONDS","4","Misterio"
"12 de junio","Combined Print & E-Book Fiction","12","Jennifer Weiner","THE SUMMER PLACE","3","Romance"
"12 de junio","Combined Print & E-Book Fiction","13","Taylor Jenkins Reid","MALIBU RISING","15","Romance"
"12 de junio","Combined Print & E-Book Fiction","14","Chris Pavone","TWO NIGHTS IN LISBON","1","Misterio"
"12 de junio","Combined Print & E-Book Fiction","15","David Baldacci","DREAM TOWN","6","Misterio"
"12 de junio","Combined Print & E-Book Nonfiction","1","David Sedaris","HAPPY-GO-LUCKY","1","Autobiografía"
"12 de junio","Combined Print & E-Book Nonfiction","2","Bill O'Reilly and Martin Dugard","KILLING THE KILLERS","5","Historia"
"12 de junio","Combined Print & E-Book Nonfiction","3","Viola Davis","FINDING ME","6","Autobiografía"
"12 de junio","Combined Print & E-Book Nonfiction","4","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","93","Autoayuda"
"12 de junio","Combined Print & E-Book Nonfiction","5","Kellyanne Conway","HERE'S THE DEAL","2","Política"
"12 de junio","Combined Print & E-Book Nonfiction","6","Nikole Hannah-Jones","THE 1619 PROJECT","24","Historia"
"12 de junio","Combined Print & E-Book Nonfiction","7","Tina Brown","THE PALACE PAPERS","6","Biografía"
"12 de junio","Combined Print & E-Book Nonfiction","8","Michelle Zauner","CRYING IN H MART","36","Autobiografía"
"12 de junio","Combined Print & E-Book Nonfiction","9","Alan Shipnuck","PHIL","3","Biografía"
"12 de junio","Combined Print & E-Book Nonfiction","10","James Kirchick","SECRET CITY","1","Historia"
"12 de junio","Combined Print & E-Book Nonfiction","11","Jon Krakauer","UNDER THE BANNER OF HEAVEN","6","Crimen"
"12 de junio","Combined Print & E-Book Nonfiction","12","Robin Wall Kimmerer","BRAIDING SWEETGRASS","41","Autoayuda"
"12 de junio","Combined Print & E-Book Nonfiction","13","Candice Millard","RIVER OF THE GODS","3","Historia"
"12 de junio","Combined Print & E-Book Nonfiction","14","Jenna Fischer and Angela Kinsey","THE OFFICE BFFS","3","Autobiografía"
"12 de junio","Combined Print & E-Book Nonfiction","15","Bell Hooks","ALL ABOUT LOVE","21","Autoayuda"
"19 de junio ","Combined Print & E-Book Fiction","1","John Grisham","SPARRING PARTNERS","1","Thriller"
"19 de junio ","Combined Print & E-Book Fiction","2","Colleen Hoover","IT ENDS WITH US","51","Romance"
"19 de junio ","Combined Print & E-Book Fiction","3","delia Owens","WHERE THE CRAWDADS SING","163","Thriller"
"19 de junio ","Combined Print & E-Book Fiction","4","Emily Henry","BOOK LOVERS","5","Romance"
"19 de junio ","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","26","Thriller"
"19 de junio ","Combined Print & E-Book Fiction","6","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","49","Romance"
"19 de junio ","Combined Print & E-Book Fiction","7","Emily Giffin","MEANT TO BE ","1","Romance"
"19 de junio ","Combined Print & E-Book Fiction","8","Colleen Hoover","UGLY LOVE","21","Romance"
"19 de junio ","Combined Print & E-Book Fiction","9","Nora Roberts","NIGHTWORK","2","Romance"
"19 de junio ","Combined Print & E-Book Fiction","10"," Susan Mallery","THE BOARDWALK BOOKSHOP","1","Romance"
"19 de junio ","Combined Print & E-Book Fiction","11","Emily Henry","PEOPLE WE MEET ON VACATION","28","Romance"
"19 de junio ","Combined Print & E-Book Fiction","12","Colleen Hoover","NOVEMBER 9","11","Romance"
"19 de junio ","Combined Print & E-Book Fiction","13","Emily Henry","BEACH READ","3","Romance"
"19 de junio ","Combined Print & E-Book Fiction","14","Colleen Hoover","ALL YOUR PERFECTS","2","Romance"
"19 de junio ","Combined Print & E-Book Fiction","15","Taylor Jenkins Reid","MALIBU RISING","16","Romance"
"19 de junio ","Combined Print & E-Book Nonfiction","1","David Sedaris","HAPPY-GO-LUCKY","2","Autobiografía"
"19 de junio ","Combined Print & E-Book Nonfiction","2","Bill O'Reilly and Martin Dugard","KILLING THE KILLERS","5","Historia"
"19 de junio ","Combined Print & E-Book Nonfiction","3","Viola Davis","FINDING ME","6","Autobiografía"
"19 de junio ","Combined Print & E-Book Nonfiction","4","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","93","Autoayuda"
"19 de junio ","Combined Print & E-Book Nonfiction","5","Kellyanne Conway","HERE'S THE DEAL","2","Política"
"19 de junio ","Combined Print & E-Book Nonfiction","6","Nikole Hannah-Jones","THE 1619 PROJECT","24","Historia"
"19 de junio ","Combined Print & E-Book Nonfiction","7","Tina Brown","THE PALACE PAPERS","6","Biografía"
"19 de junio ","Combined Print & E-Book Nonfiction","8","Michelle Zauner","CRYING IN H MART","36","Autobiografía"
"19 de junio ","Combined Print & E-Book Nonfiction","9","Alan Shipnuck","PHIL","3","Biografía"
"19 de junio ","Combined Print & E-Book Nonfiction","10","James Kirchick","SECRET CITY","2","Historia"
"19 de junio ","Combined Print & E-Book Nonfiction","11","Jon Krakauer","UNDER THE BANNER OF HEAVEN","6","Crimen"
"19 de junio ","Combined Print & E-Book Nonfiction","12","Robin Wall Kimmerer","BRAIDING SWEETGRASS","41","Autoayuda"
"19 de junio ","Combined Print & E-Book Nonfiction","13","Candice Millard","RIVER OF THE GODS","3","Historia"
"19 de junio ","Combined Print & E-Book Nonfiction","14","Jenna Fischer and Angela Kinsey","THE OFFICE BFFS","3","Autobiografía"
"19 de junio ","Combined Print & E-Book Nonfiction","15","Bell Hooks","ALL ABOUT LOVE","21","Autoayuda"
"26 de junio ","Combined Print & E-Book Fiction","1","Colleen Hoover","IT ENDS WITH US","52","Romance"
"26 de junio ","Combined Print & E-Book Fiction","2","John Grisham","SPARRING PARTNERS","2","Thriller"
"26 de junio ","Combined Print & E-Book Fiction","3","delia Owens","WHERE THE CRAWDADS SING","164","Thriller"
"26 de junio ","Combined Print & E-Book Fiction","4","Colleen Hoover","VERITY","27","Thriller"
"26 de junio ","Combined Print & E-Book Fiction","5","Emily Henry","BOOK LOVERS","6","Romance"
"26 de junio ","Combined Print & E-Book Fiction","6","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","50","Romance"
"26 de junio ","Combined Print & E-Book Fiction","7","Colleen Hoover","UGLY LOVE","22","Romance"
"26 de junio ","Combined Print & E-Book Fiction","8"," Don Bentley","TOM CLANCY: ZERO HOUR","1","Drama"
"26 de junio ","Combined Print & E-Book Fiction","9","Steve Berry","THE OMEGA FACTOR","1","Misterio"
"26 de junio ","Combined Print & E-Book Fiction","10","Colleen Hoover","NOVEMBER 9","12","Romance"
"26 de junio ","Combined Print & E-Book Fiction","11","Emily Henry","PEOPLE WE MEET ON VACATION","29","Romance"
"26 de junio ","Combined Print & E-Book Fiction","12","Nora Roberts","NIGHTWORK","3","Romance"
"26 de junio ","Combined Print & E-Book Fiction","13","Emily Giffin","MEANT TO BE ","2","Romance"
"26 de junio ","Combined Print & E-Book Fiction","14","Emily Henry","BEACH READ","4","Romance"
"26 de junio ","Combined Print & E-Book Fiction","15","Katee Robert","WICKED BEAUTY","1","Fantasia"
"26 de junio ","Combined Print & E-Book Nonfiction","1","James Patterson","JAMES PATTERSON","1","Autobiografía"
"26 de junio ","Combined Print & E-Book Nonfiction","2","Bill O'Reilly and Martin Dugard","KILLING THE KILLERS","6","Historia"
"26 de junio ","Combined Print & E-Book Nonfiction","3","David Sedaris","HAPPY-GO-LUCKY","3","Autobiografía"
"26 de junio ","Combined Print & E-Book Nonfiction","4","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","94","Autoayuda"
"26 de junio ","Combined Print & E-Book Nonfiction","5","Viola Davis","FINDING ME","7","Autobiografía"
"26 de junio ","Combined Print & E-Book Nonfiction","6","Dan Pfeiffer","BATTLING THE BIG LIE","1","Política"
"26 de junio ","Combined Print & E-Book Nonfiction","7","Tina Brown","THE PALACE PAPERS","7","Biografía"
"26 de junio ","Combined Print & E-Book Nonfiction","8","Tim Kennedy and Nick Palmisciano","SCARS AND STRIPES","1","Autobiografía"
"26 de junio ","Combined Print & E-Book Nonfiction","9","Kellyanne Conway","HERE'S THE DEAL","3","Política"
"26 de junio ","Combined Print & E-Book Nonfiction","10","David I. Kertzer","THE POPE AT WAR","1","Historia"
"26 de junio ","Combined Print & E-Book Nonfiction","11","Michelle Zauner","CRYING IN H MART","37","Autobiografía"
